Date,JPYUSD,GBPUSD,EURUSD,CADCNY,CADUSD,CADEUR,AUDJPY,NZDUSD,EURJPY,GBPJPY,EURGBP,EURSEK,EURCHF,EURHUF,CHFUSD,USDHKD,USDSGD,USDINR,USDMXN,USDPHP,USDIDR,USDTHB,USDMYR,USDZAR,CNYUSD
2012-07-20,78.739998,1.571833,1.227687,6.3142,0.992457,0.8082,82.072998,0.803536,96.663002,123.730003,0.781,8.5006,1.2009,283.809998,0.9781,7.7555,1.2537,55.118,13.355,41.603001,9417.099609,31.620001,3.1524,8.1703,6.3731
2012-07-23,78.449997,1.560793,1.212709,6.2944,0.985999,0.8126,81.090599,0.796369,95.139,122.449997,0.7768,8.4401,1.2009,286.450012,0.9903,7.7563,1.2583,55.318001,13.557,41.800999,9425.0,31.266001,3.1698,8.2863,6.3739
2012-07-24,78.310997,1.551831,1.212415,6.2605,0.982318,0.80972,80.416397,0.78964,94.940002,121.480003,0.7813,8.3977,1.201,287.48999,0.9904,7.757,1.26084,55.963001,13.709,41.848,9423.299805,31.716,3.1747,8.454,6.3861
2012-07-25,78.107002,1.550147,1.206185,6.2378,0.978062,0.8104,79.769997,0.782411,94.209999,121.019997,0.7781,8.41521,1.201,289.48999,0.9956,7.75743,1.2624,56.108002,13.5995,41.925999,9436.5,31.773001,3.171,8.5161,6.3876
2012-07-26,78.102997,1.548707,1.214034,6.2765,0.984543,0.8106,80.4683,0.790202,94.819,120.93,0.7838,8.4684,1.2008,287.869995,0.9891,7.7579,1.25617,56.158001,13.4024,42.004002,9452.599609,31.620001,3.1604,8.4036,6.3886
2012-07-27,78.323997,1.568627,1.228049,6.3152,0.990393,0.80613,81.370003,0.80032,96.150002,122.800003,0.7827,8.4365,1.2008,283.26001,0.978,7.758,1.2513,55.518002,13.2311,42.041,9446.299805,31.569,3.1575,8.2487,6.3841
2012-07-30,78.5,1.572822,1.230466,6.1948,0.995818,0.8091,82.129997,0.808604,96.564003,123.419998,0.78228,8.4543,1.2009,280.600006,0.9761,7.7569,1.24772,55.248001,13.2588,41.833,9430.0,30.892,3.148,8.1816,6.3808
2012-07-31,78.100998,1.571339,1.225941,6.362,0.998652,0.8141,81.991997,0.809192,95.744003,122.724998,0.7802,8.3192,1.201,278.320007,0.9796,7.75507,1.24676,55.423,13.3382,41.750999,9424.200195,31.559,3.1195,8.1875,6.3796
2012-08-01,78.120003,1.566784,1.229407,6.3312,0.99681,0.8105,81.870003,0.809258,96.019997,122.370003,0.7845,8.3552,1.201,281.350006,0.977,7.75376,1.24572,55.647999,13.3594,41.618,9413.5,31.533001,3.1113,8.2522,6.3618
2012-08-02,78.379997,1.554485,1.22414,6.3295,0.995302,0.8129,82.019997,0.809913,95.943001,121.800003,0.7874,8.3102,1.2013,280.51001,0.9812,7.755,1.2474,55.467999,13.3338,41.634998,9412.599609,31.556,3.1228,8.3298,6.3688
2012-08-03,78.220001,1.55159,1.218027,6.3146,0.992999,0.8151,81.779999,0.80952,95.257004,121.341003,0.7849,8.292,1.2012,280.660004,0.9862,7.75426,1.2487,55.838001,13.1292,41.696999,9436.700195,31.604,3.1229,8.3612,6.3676
2012-08-06,78.610001,1.565411,1.242854,6.1356,0.99943,0.8039,82.980003,0.818197,97.667999,123.0,0.79386,8.3159,1.2012,277.540009,0.9668,7.7543,1.2406,55.748001,13.191,41.674999,9443.0,30.562,3.1027,8.1276,6.3715
2012-08-07,78.199997,1.558798,1.239004,6.359,0.9994,0.8063,82.57,0.819807,96.870003,121.883003,0.7946,8.3108,1.2011,275.290009,0.9694,7.755,1.2415,55.518002,13.2131,41.747002,9433.599609,31.421,3.0982,8.1635,6.374
2012-08-08,78.610001,1.561622,1.238697,6.3786,1.002567,0.8094,82.82,0.815195,97.349998,122.720001,0.79306,8.3363,1.2012,276.589996,0.9698,7.7546,1.2428,55.063,13.137,41.757,9437.200195,31.476,3.1049,8.1683,6.3667
2012-08-09,78.400002,1.56703,1.237333,6.3846,1.005025,0.812,82.739998,0.812084,97.0,122.82,0.7895,8.2757,1.2012,276.869995,0.9708,7.7556,1.245,55.417999,13.0893,41.618999,9439.599609,31.472,3.1015,8.09,6.3614
2012-08-10,78.610001,1.563111,1.229407,6.4046,1.008797,0.82,83.088799,0.81182,96.629997,122.864998,0.78643,8.2248,1.2009,276.429993,0.97689,7.75563,1.2447,55.268002,13.0822,41.636002,9441.099609,31.445999,3.1138,8.0804,6.3623
2012-08-13,78.25,1.566907,1.227717,6.2468,1.008593,0.8212,82.571999,0.811293,96.061996,122.595001,0.78336,8.1803,1.20082,276.559998,0.97816,7.75705,1.24486,55.278,13.131,41.733002,9477.450195,30.829,3.1132,8.0956,6.3594
2012-08-14,78.330002,1.56789,1.232742,6.4019,1.007455,0.817,82.325302,0.80952,96.550003,122.769997,0.7862,8.2704,1.2009,279.089996,0.9742,7.7566,1.2462,55.338001,13.1717,41.733002,9454.200195,31.42,3.111,8.1489,6.3626
2012-08-15,78.815002,1.567644,1.23259,6.3998,1.008136,0.8175,82.639,0.804894,97.126999,123.527,0.78602,8.2502,1.201,278.679993,0.97457,7.75643,1.24682,55.647999,13.1264,41.876999,9451.599609,31.452999,3.1191,8.1835,6.3589
2012-08-16,78.989998,1.568135,1.228954,6.4217,1.010816,0.82203,82.879997,0.806972,97.07,123.832001,0.7836,8.2031,1.2009,278.290009,0.9772,7.7571,1.2491,55.647999,13.1657,42.108002,9467.0,31.49,3.1292,8.2195,6.3623
2012-08-17,79.25,1.573564,1.235788,6.4443,1.013685,0.8199,83.389999,0.811886,97.93,124.68,0.7852,8.2685,1.201,277.329987,0.9719,7.7567,1.249,55.618,13.1143,42.205002,9459.5,31.465,3.1282,8.2153,6.3663
2012-08-20,79.510002,1.568874,1.233259,6.4252,1.011736,0.8199,82.9618,0.807885,98.050003,124.735001,0.7859,8.2285,1.2011,277.540009,0.9739,7.7562,1.2522,55.728001,13.1029,42.286999,9489.950195,30.941,3.1292,8.3116,6.3585
2012-08-21,79.330002,1.571092,1.23533,6.4258,1.011634,0.8187,82.900002,0.80952,97.989998,124.620003,0.7861,8.2361,1.201,276.640015,0.9722,7.7568,1.2524,55.498001,13.1003,42.223,9459.299805,31.489,3.1296,8.3217,6.3593
2012-08-22,79.241997,1.577909,1.247661,6.4136,1.010468,0.8101,82.900002,0.810373,98.848,124.989998,0.7906,8.3051,1.2009,275.86499,0.9625,7.7561,1.25031,55.362999,13.0799,42.145,9465.0,31.348,3.0958,8.2526,6.3563
2012-08-23,78.539001,1.58836,1.253447,6.361,1.009591,0.80522,82.536003,0.81606,98.433998,124.760002,0.789,8.303,1.2009,276.799988,0.9581,7.75618,1.2465,55.493,13.1661,42.220001,9465.0,31.132999,3.0912,8.2189,6.3519
2012-08-24,78.599998,1.585791,1.256124,6.3824,1.006077,0.8009,81.991997,0.813008,98.723,124.630997,0.79209,8.2844,1.2009,277.209991,0.95607,7.756,1.2474,55.257999,13.1661,42.041,9463.299805,31.135,3.0947,8.3243,6.3548
2012-08-27,78.730003,1.580303,1.250438,6.2519,1.007983,0.8054,81.924004,0.810701,98.468002,124.425003,0.7912,8.2526,1.2008,277.670013,0.96037,7.7561,1.2501,55.498001,13.1893,42.106998,9480.0,30.648001,3.1061,8.3855,6.3548
2012-08-28,78.75,1.57928,1.250156,6.4124,1.009785,0.8076,81.607201,0.808669,98.443001,124.330002,0.7917,8.2471,1.201,278.019989,0.9606,7.7559,1.2523,55.688,13.1826,42.119999,9485.0,31.261,3.118,8.4388,6.357
2012-08-29,78.57,1.582604,1.257229,6.4188,1.012248,0.8051,81.470001,0.804829,98.753998,124.300003,0.7942,8.32158,1.2009,281.0,0.9553,7.7558,1.2524,55.662998,13.3161,42.207001,9505.400391,31.247,3.1183,8.39831,6.355
2012-08-30,78.720001,1.582779,1.253133,6.4095,1.010611,0.8061,81.379997,0.801154,98.637001,124.596001,0.79155,8.3438,1.20083,283.089996,0.9583,7.75608,1.25392,55.623001,13.3428,42.237999,9517.700195,31.309,3.1208,8.4173,6.3519
2012-08-31,78.529999,1.579031,1.251095,6.3876,1.007455,0.8048,80.709999,0.798021,98.230003,123.970001,0.7922,8.3587,1.20082,283.980011,0.9598,7.756,1.2535,55.627998,13.187,42.173,9514.799805,31.367001,3.1199,8.4936,6.3502
2012-09-03,78.290001,1.587302,1.257703,6.43,1.014199,0.8062,80.442902,0.800064,98.468002,124.209999,0.7924,8.325,1.2008,283.779999,0.9548,7.7559,1.2489,55.518002,13.1985,42.029999,9534.950195,30.733,3.1087,8.4206,6.3486
2012-09-04,78.338997,1.588058,1.258653,6.42,1.014086,0.8052,80.199997,0.797385,98.594002,124.389999,0.7925,8.4142,1.2008,284.299988,0.9539,7.7564,1.2457,55.528,13.1729,41.820999,9505.400391,31.187,3.1039,8.3863,6.3421
2012-09-05,78.470001,1.586546,1.253447,6.4196,1.013582,0.8081,80.099998,0.794092,98.349998,124.489998,0.7899,8.4291,1.201,283.899994,0.9581,7.7561,1.2478,55.647999,13.1188,41.790001,9541.700195,31.197001,3.1122,8.414,6.3474
2012-09-06,78.419998,1.590584,1.260239,6.4004,1.009632,0.8008,79.903503,0.795418,98.800003,124.720001,0.7922,8.4724,1.2039,284.040009,0.9554,7.7565,1.2472,55.903,13.0716,41.834,9540.400391,31.232,3.1135,8.4058,6.3493
2012-09-07,78.889999,1.593372,1.263264,6.4445,1.017501,0.8052,81.089996,0.800833,99.629997,125.660004,0.7926,8.5208,1.2047,286.170013,0.9537,7.7562,1.2425,55.658001,12.9739,41.626999,9535.700195,31.194,3.1085,8.3005,6.3432
2012-09-10,78.219002,1.60082,1.279591,6.2705,1.022181,0.7986,81.043999,0.810767,100.075996,125.209999,0.7991,8.4498,1.2096,284.220001,0.9454,7.7556,1.2362,55.358002,13.0614,41.425999,9541.900391,30.33,3.0996,8.18509,6.3428
2012-09-11,78.225998,1.599207,1.276161,6.4799,1.023657,0.8017,80.809303,0.808473,99.82,125.080002,0.7979,8.4637,1.20766,284.799988,0.9463,7.75504,1.2367,55.438,12.9844,41.452999,9547.900391,31.073,3.0857,8.165,6.3377
2012-09-12,77.75,1.6072,1.285182,6.5008,1.027327,0.7991,81.089996,0.817327,99.919998,124.93,0.7995,8.48639,1.2068,282.160004,0.939,7.7542,1.22985,55.338001,12.9965,41.415001,9548.400391,31.028,3.0692,8.1697,6.3351
2012-09-13,77.830002,1.610825,1.290323,6.473,1.024485,0.7937,81.397697,0.820412,100.389999,125.309998,0.8009,8.4696,1.2088,282.480011,0.9371,7.75471,1.22863,55.208,12.8247,41.428001,9538.599609,30.888,3.0772,8.3224,6.3274
2012-09-14,77.648003,1.615509,1.299376,6.5282,1.03277,0.79437,81.760002,0.831117,100.879997,125.398003,0.8043,8.5404,1.21447,281.0,0.93477,7.75402,1.22512,55.417999,12.7063,41.636002,9548.599609,30.851,3.0336,8.2522,6.33
2012-09-17,78.333,1.622586,1.311648,6.4964,1.029241,0.7843,82.537003,0.828912,102.728996,127.072998,0.80834,8.6033,1.2147,282.13501,0.92634,7.75106,1.2206,54.298,12.755,41.294998,9480.0,30.091,3.0337,8.22882,6.3153
2012-09-18,78.672997,1.624695,1.311011,6.4747,1.026167,0.7825,82.386497,0.826105,103.125999,127.751999,0.807,8.623,1.2154,282.730011,0.9272,7.75163,1.22382,54.007999,12.7943,41.467999,9434.700195,30.797001,3.0584,8.259,6.3075
2012-09-19,78.769997,1.624431,1.304631,6.473,1.025957,0.7861,82.290001,0.828157,102.742996,127.910004,0.803,8.5535,1.2108,282.829987,0.9281,7.7522,1.2248,54.018002,12.862,41.685001,9474.0,30.820999,3.0574,8.1858,6.3186
2012-09-20,78.397003,1.623113,1.305824,6.4582,1.025641,0.7851,82.082001,0.830151,102.372002,127.222,0.80445,8.492,1.2096,282.769989,0.9263,7.7525,1.22384,54.018002,12.8655,41.509998,9508.799805,30.757999,3.066,8.2621,6.31
2012-09-21,78.199997,1.622192,1.297353,6.4506,1.024485,0.7893,81.580002,0.8296,101.438004,126.838997,0.79967,8.4552,1.2095,282.51001,0.93234,7.7533,1.2239,54.257999,12.8503,41.608002,9510.599609,30.844,3.0467,8.3006,6.303
2012-09-24,78.080002,1.623113,1.296849,6.4486,1.022913,0.7884,81.480003,0.827198,101.269997,126.769997,0.7988,8.5224,1.2099,281.399994,0.9331,7.753,1.2249,53.358002,12.9073,41.562,9520.0,30.289,3.0678,8.2548,6.3055
2012-09-25,77.863998,1.622586,1.294163,6.4435,1.022537,0.7897,81.163002,0.822166,100.759003,126.317001,0.79742,8.49209,1.20938,282.204987,0.93464,7.75252,1.22715,53.467999,12.861,41.632999,9533.099609,30.922001,3.0673,8.2434,6.3094
2012-09-26,77.727997,1.619433,1.290006,6.4194,1.019576,0.79,80.537697,0.819605,100.257004,125.860001,0.7966,8.47637,1.2092,284.390015,0.93766,7.75321,1.22882,53.358002,12.87,41.563,9545.400391,30.912001,3.0789,8.2281,6.3059
2012-09-27,77.697998,1.617861,1.288162,6.3948,1.016054,0.7886,80.560402,0.825696,100.050003,125.639999,0.7961,8.4759,1.2093,285.149994,0.939,7.7538,1.2307,53.507999,12.8256,41.93,9555.599609,30.983999,3.0696,8.2231,6.3018
2012-09-28,77.610001,1.623298,1.291322,6.4169,1.01968,0.7893,80.959999,0.830634,100.216003,125.970001,0.79546,8.4256,1.21,283.559998,0.93722,7.75358,1.226,53.007999,12.862,41.703999,9546.099609,30.830999,3.0533,8.2262,6.3024
2012-10-01,77.959,1.612487,1.280902,6.2816,1.016054,0.7929,80.711998,0.827815,99.839996,125.667999,0.79417,8.42458,1.20812,284.890015,0.9435,7.7533,1.229,52.848,12.8293,41.555,9569.950195,30.459999,3.0573,8.3136,6.2848
2012-10-02,78.041,1.612903,1.288826,6.3901,1.018434,0.7899,80.843002,0.8285,100.568001,125.839996,0.7989,8.4908,1.2092,285.929993,0.93835,7.7542,1.229,52.397999,12.8555,41.606998,9550.200195,30.747,3.0476,8.3607,6.2848
2012-10-03,78.214996,1.613163,1.291656,6.3755,1.016157,0.7866,80.181999,0.825151,100.972,126.128998,0.8004,8.5394,1.2097,285.839996,0.9369,7.7544,1.2311,52.397999,12.8155,41.485001,9551.400391,30.649,3.054,8.361,6.3242
2012-10-04,78.415001,1.610047,1.292324,6.3614,1.013695,0.7841,80.247002,0.82149,101.364998,126.293999,0.8025,8.6269,1.2113,285.730011,0.93693,7.7549,1.2298,52.153,12.7431,41.490002,9557.200195,30.636999,3.0504,8.4131,6.3225
2012-10-05,78.484001,1.618647,1.301744,6.3982,1.020065,0.7829,80.385002,0.82203,102.154999,127.054001,0.80381,8.609,1.2114,284.630005,0.93086,7.7546,1.2284,51.737999,12.7881,41.331001,9562.299805,30.546,3.0523,8.4987,6.3221
2012-10-08,78.702003,1.613892,1.301575,6.2691,1.02329,0.7859,80.024002,0.818599,102.431,126.985001,0.8064,8.59604,1.21157,282.554993,0.93099,7.75226,1.22949,51.908001,12.8008,40.352001,9407.200195,29.931,3.0641,8.7511,6.3241
2012-10-09,78.286003,1.603412,1.29769,6.4284,1.025084,0.7891,79.940697,0.821018,101.578003,125.494003,0.8092,8.6041,1.21019,283.170013,0.9327,7.75239,1.2291,52.638,12.8624,41.409,9561.900391,30.583,3.0676,8.8911,6.2871
2012-10-10,78.219002,1.599693,1.285843,6.4086,1.021044,0.794,79.6782,0.815794,100.583,125.079002,0.8038,8.6311,1.2112,282.920013,0.94153,7.75196,1.2311,52.717999,12.9924,41.348,9563.700195,30.68,3.0704,8.7691,6.2885
2012-10-11,78.074997,1.600768,1.285843,6.3889,1.018434,0.7916,79.778999,0.816527,100.388,124.945,0.80326,8.61181,1.20872,282.679993,0.94014,7.75245,1.23064,53.042999,12.8981,41.446999,9562.099609,30.693001,3.064,8.7384,6.299
2012-10-12,78.402,1.604596,1.293326,6.4045,1.022652,0.7899,80.383797,0.816393,101.384003,125.738998,0.80579,8.6615,1.209,281.404999,0.93497,7.75229,1.22807,52.667999,12.8568,41.473999,9553.700195,30.67,3.0558,8.6645,6.2778
2012-10-15,78.468002,1.60591,1.294331,6.3953,1.01995,0.7878,80.175003,0.815195,101.456001,125.977997,0.80526,8.6704,1.209,280.160004,0.9347,7.7512,1.2226,52.803001,12.8159,41.310001,9577.450195,30.091999,3.0536,8.7663,6.266
2012-10-16,78.789001,1.608105,1.296849,6.3877,1.019482,0.7856,80.830002,0.816793,102.151001,126.68,0.8063,8.6215,1.2084,278.589996,0.9318,7.75102,1.2211,53.013,12.8136,41.325001,9561.599609,30.698,3.0498,8.7917,6.2697
2012-10-17,78.824997,1.613007,1.310788,6.3475,1.014507,0.7736,81.247002,0.818264,103.349998,127.167999,0.8126,8.6348,1.2094,277.609985,0.92271,7.7506,1.2187,52.868,12.7939,41.257999,9555.700195,30.615,3.0331,8.6857,6.2637
2012-10-18,79.059998,1.61371,1.311648,6.3847,1.022286,0.7792,82.019997,0.821828,103.662003,127.540001,0.8125,8.6383,1.2094,278.0,0.9223,7.7512,1.2164,52.868,12.8301,41.047001,9545.5,30.604,3.0335,8.5988,6.2544
2012-10-19,79.307999,1.605703,1.306916,6.3411,1.015538,0.777,82.239998,0.819672,103.629997,127.32,0.8139,8.5759,1.2083,277.649994,0.92459,7.7501,1.219,53.408001,12.8774,41.165001,9559.400391,30.607,3.0466,8.6443,6.2515
2012-10-22,79.257004,1.599795,1.302253,6.2821,1.005824,0.7722,81.68,0.815727,103.210999,126.757004,0.81392,8.5632,1.20835,278.450012,0.92794,7.75,1.22256,53.838001,12.854,41.202999,9592.450195,30.163,3.0491,8.6625,6.2536
2012-10-23,79.989998,1.602282,1.307019,6.2931,1.008065,0.7707,82.639999,0.818331,104.542999,128.110992,0.8158,8.6082,1.2106,279.480011,0.92617,7.75005,1.22078,53.467999,12.9691,41.264,9576.099609,30.672001,3.0543,8.6271,6.2546
2012-10-24,79.82,1.594896,1.297353,6.2869,1.007455,0.7762,81.93,0.811227,103.540001,127.294998,0.8133,8.63,1.2103,281.26001,0.9329,7.75,1.2246,53.717999,12.9765,41.278,9579.200195,30.733999,3.0554,8.7441,6.2513
2012-10-25,79.837997,1.603155,1.296512,6.2767,1.005935,0.7756,82.574997,0.820681,103.505997,127.989998,0.8086,8.66921,1.2091,280.329987,0.9328,7.7501,1.22256,53.733002,12.9914,41.361,9581.5,30.707001,3.0369,8.775,6.2478
2012-10-26,80.235001,1.611811,1.293828,6.2651,1.005136,0.7766,83.049004,0.819941,103.800003,129.279999,0.8026,8.6794,1.20963,279.209991,0.935,7.74992,1.22097,53.548,12.9886,41.097,9577.099609,30.709999,3.037,8.7258,6.2464
2012-10-29,79.650002,1.609528,1.292407,6.0848,1.000801,0.77419,82.419998,0.821085,102.910004,128.100006,0.8032,8.6693,1.2092,282.549988,0.9358,7.7502,1.2214,53.548,13.0651,41.166,9604.950195,30.052999,3.0576,8.6622,6.2624
2012-10-30,79.764,1.603078,1.290822,6.2307,0.9993,0.7738,82.470001,0.819739,102.948997,127.861,0.80509,8.6174,1.2084,284.980011,0.93619,7.75,1.2212,54.077999,13.0646,41.164001,9575.599609,30.709,3.0462,8.6753,6.244
2012-10-31,79.683998,1.607459,1.29626,6.2355,1.00049,0.7714,82.586998,0.822233,103.277,128.061996,0.80628,8.6023,1.2082,283.350006,0.93226,7.74988,1.2193,53.958,13.0845,41.07,9586.299805,30.698999,3.0429,8.6332,6.2419
2012-11-01,79.860001,1.613424,1.296512,6.2265,1.0,0.771,82.839996,0.822166,103.523003,128.802002,0.8036,8.5961,1.2075,283.109985,0.93133,7.7499,1.2196,53.877998,13.0,40.984001,9576.400391,30.67,3.0491,8.6726,6.2375
2012-11-02,80.220001,1.613424,1.294834,6.2546,1.003714,0.7748,83.5103,0.827746,103.834999,129.399994,0.8023,8.6155,1.20592,281.029999,0.93158,7.7499,1.22,53.653,13.0243,41.005001,9591.5,30.674999,3.0496,8.6317,6.2401
2012-11-05,80.5,1.602102,1.282791,6.2654,1.004419,0.78261,83.230003,0.824402,103.230003,128.929993,0.8004,8.6058,1.20686,281.51001,0.9409,7.7499,1.2242,53.807999,13.0291,41.0,9469.200195,30.240999,3.0594,8.738,6.2448
2012-11-06,80.160004,1.598466,1.280246,6.2629,1.004319,0.7841,83.183502,0.826173,102.589996,128.119995,0.8007,8.5545,1.2072,282.470001,0.943,7.75,1.2239,54.588001,12.952,41.150002,9591.400391,30.781,3.0584,8.7218,6.2408
2012-11-07,80.290001,1.599232,1.280803,6.2879,1.008166,0.78672,83.709999,0.827609,102.809998,128.360001,0.8008,8.5588,1.2079,281.570007,0.9431,7.7503,1.223,54.417999,13.0591,41.088001,9591.0,30.712999,3.0514,8.6337,6.2456
2012-11-08,79.970001,1.59821,1.275998,6.2601,1.003512,0.7863,83.193001,0.819672,102.017998,127.772003,0.7983,8.5376,1.2062,282.76001,0.9455,7.7503,1.2237,54.198002,13.158,40.833,9575.700195,30.704,3.0606,8.63051,6.2438
2012-11-09,79.478996,1.59775,1.274535,6.2356,0.99981,0.78438,82.653999,0.813405,101.276001,126.975998,0.79742,8.50942,1.20545,284.559998,0.94612,7.75117,1.22473,54.358002,13.194,40.937,9601.799805,30.660999,3.0583,8.7034,6.2678
2012-11-12,79.459999,1.589421,1.272394,6.083,1.0,0.78574,82.580002,0.814929,101.089996,126.269997,0.8003,8.5712,1.2059,283.269989,0.9477,7.7507,1.22355,54.588001,13.2203,40.091999,9443.599609,29.993,3.0627,8.693,6.2447
2012-11-13,79.598,1.587806,1.270971,6.2213,1.00008,0.78669,82.989998,0.817795,101.152,126.349998,0.80034,8.5823,1.205,283.975006,0.9483,7.75031,1.2226,54.877998,13.2287,41.009998,9590.099609,30.615999,3.0602,8.74504,6.2192
2012-11-14,79.459999,1.587806,1.270971,6.2031,0.998283,0.7853,82.981003,0.816527,100.980003,126.120003,0.8006,8.618,1.2037,284.820007,0.947,7.7501,1.22271,54.877998,13.2723,41.005001,9595.400391,30.638,3.0558,8.7848,6.234
2012-11-15,80.199997,1.584108,1.273237,6.1962,0.996105,0.7823,83.128998,0.81057,102.089996,127.0,0.8035,8.63768,1.2035,284.799988,0.9455,7.7506,1.2232,54.803001,13.2043,41.035999,9595.299805,30.681,3.0584,8.8885,6.2305
2012-11-16,81.120003,1.586546,1.278445,6.2207,0.999331,0.7815,83.849998,0.81057,103.689003,128.669998,0.8057,8.6411,1.2044,284.410004,0.94218,7.7516,1.22395,54.698002,13.115,41.062,9595.5,30.705999,3.069,8.9214,6.2363
2012-11-19,81.526001,1.590559,1.27595,6.0655,0.99976,0.78317,84.452003,0.813603,104.024002,129.585007,0.8023,8.6618,1.2048,284.190002,0.9444,7.75174,1.226,55.158001,13.0802,41.174,9624.950195,30.066999,3.0559,8.8544,6.2399
2012-11-20,81.349998,1.589421,1.276944,6.2479,1.00311,0.7854,84.591003,0.818398,103.879997,129.292999,0.8035,8.61408,1.20367,281.279999,0.94265,7.75178,1.22458,55.057999,12.9984,41.056999,9600.299805,30.653999,3.0565,8.8461,6.239
2012-11-21,81.754997,1.59261,1.281443,6.2483,1.003583,0.7829,84.901001,0.816927,104.739998,130.190002,0.8046,8.6626,1.2046,280.559998,0.9401,7.75027,1.2241,55.098,13.0479,41.058998,9603.900391,30.667999,3.058,8.8416,6.2328
2012-11-22,82.573997,1.596934,1.286505,6.2435,1.004288,0.7805,85.716003,0.815927,106.223999,131.848999,0.8056,8.6179,1.2045,280.290009,0.9363,7.75058,1.22437,55.108002,13.0295,40.977001,9605.5,30.674,3.0577,8.96842,6.2314
2012-11-23,82.359001,1.594133,1.287515,6.2384,1.002376,0.7785,85.480003,0.815794,106.027,131.25,0.8076,8.6011,1.2042,279.309998,0.9353,7.7505,1.2246,55.208,12.9485,40.952999,9598.0,30.687,3.0565,8.9331,6.2375
2012-11-26,82.545998,1.602795,1.296596,6.0824,1.006431,0.77598,86.311996,0.823927,107.024002,132.276001,0.8088,8.5868,1.2037,281.700012,0.92838,7.75016,1.22223,55.443001,13.0029,40.945,9612.450195,29.933001,3.0465,8.8699,6.2313
2012-11-27,81.873001,1.603335,1.298701,6.2621,1.007374,0.7753,85.735001,0.822707,106.336998,131.274994,0.80996,8.5669,1.2037,280.988007,0.9269,7.74983,1.22112,55.636002,13.0331,40.883999,9571.099609,30.655001,3.044,8.846,6.2256
2012-11-28,82.080002,1.602307,1.293828,6.2516,1.005834,0.7771,85.699997,0.820681,106.182999,131.487,0.80756,8.6562,1.2039,280.279999,0.93061,7.7499,1.223,55.448002,12.966,40.688,9571.700195,30.66,3.044,8.8358,6.2224
2012-11-29,82.150002,1.601537,1.295337,6.2667,1.008166,0.778,86.010002,0.824131,106.397003,131.529999,0.8087,8.6085,1.2035,280.829987,0.9291,7.7499,1.222,55.702999,12.9441,40.724998,9571.5,30.686001,3.0429,8.8203,6.2275
2012-11-30,82.151001,1.604107,1.297353,6.2637,1.007049,0.7761,85.639999,0.822774,106.573997,131.75,0.80885,8.6494,1.2037,279.480011,0.9278,7.7498,1.2203,54.838001,12.9586,40.765999,9571.400391,30.684999,3.0369,8.7771,6.2314
2012-12-03,82.456001,1.602307,1.29968,6.1145,1.006441,0.77416,85.978996,0.819269,107.156998,132.119003,0.811,8.6494,1.2052,280.910004,0.9272,7.7499,1.22,54.257999,12.9953,40.641998,9569.0,30.094,3.035,8.8902,6.2266
2012-12-04,82.133003,1.609787,1.3048045,6.2549,1.006664,0.7714300000000001,85.672798,0.821423,107.301003,131.914505,0.8114,8.642624999999999,1.20797,282.440002,0.9268000000000001,7.749885,1.2184,54.768002,12.9421,40.7229995,9571.2998045,30.608,3.0386,8.83705,6.2286
2012-12-05,81.816002,1.610099,1.309929,6.2588,1.006887,0.7687,85.705002,0.824674,107.164001,131.710007,0.81335,8.63585,1.2135,283.019989,0.9264,7.74987,1.21754,54.673,12.9143,40.804001,9573.599609,30.650999,3.0381,8.7839,6.2255
2012-12-06,82.435997,1.609321,1.307019,6.2687,1.008268,0.77127,86.089996,0.829119,107.720001,132.630005,0.812,8.6271,1.2109,282.679993,0.9264,7.7498,1.2183,54.537998,12.8689,40.749001,9570.799805,30.656,3.0449,8.7665,6.2256
2012-12-07,82.43,1.605008,1.296344,6.2779,1.008685,0.7779,86.317398,0.831601,106.837997,132.274002,0.8075,8.5998,1.2088,282.93399,0.93265,7.74987,1.22032,54.132999,12.8443,40.820999,9580.900391,30.652,3.0517,8.6892,6.2284
2012-12-10,82.559998,1.603566,1.290606,6.3161,1.013274,0.78482,86.524002,0.83382,106.523003,132.343994,0.8046,8.6214,1.2077,283.170013,0.93587,7.7498,1.2206,54.338001,12.8123,40.860001,9612.450195,30.115,3.0563,8.6708,6.2244
2012-12-11,82.349998,1.607407,1.293828,6.3069,1.013788,0.7832,86.359001,0.834376,106.529999,132.367996,0.8048,8.6513,1.2078,283.160004,0.9335,7.7498,1.2217,54.487999,12.7285,40.832001,9600.799805,30.614,3.0545,8.6679,6.2198
2012-12-12,82.519997,1.611863,1.301321,6.3248,1.014199,0.7793,86.93,0.83949,107.372002,133.014008,0.80719,8.6419,1.212,281.670013,0.93143,7.74968,1.22044,54.257999,12.7436,40.778,9606.099609,30.582001,3.0446,8.656,6.2452
2012-12-13,83.209999,1.613684,1.306677,6.3401,1.015641,0.7769,87.731003,0.842815,108.719002,134.261002,0.8097,8.6922,1.2107,281.76001,0.9266,7.7499,1.2205,54.318001,12.7996,40.882,9601.799805,30.6,3.0512,8.6527,6.2538
2012-12-14,83.667,1.611603,1.307873,6.3227,1.016023,0.7766,88.111,0.843597,109.412003,134.820999,0.8114,8.73023,1.2078,283.380005,0.92364,7.74987,1.22112,54.458,12.7397,40.933998,9606.099609,30.605,3.0534,8.652,6.2466
